company,company_name,year,world_rank,eu_rank,rnd_22,rnd_euro,rnd_org,profit_22,profit_euro,profit_org,netsales_22,netsales_euro,netsales_org,capex_22,capex_euro,capex_org,mcap_22,mcap_euro,mcap_org,emp,ex_rate_euro,currency,icb3_short,icb3_name,icb4_name,nace_rev2,country,iso2,region
LEGALZOOM.COM,"LEGALZOOM.COM, INC.",2022,1791.0,,83.442751,83.442751,89.0000382166,-40.262533,-40.262533,-42.9440176978,581.266891,581.266891,619.9792659406,28.997762,28.997762,30.9290129492,1878.828737,1878.828737,2003.9587308842,1383.0,1.0666,USD,ICT services,Software & Computer Services,Computer Services,6209.0,US,US,US
LEGO,LEGO A/S,2022,778.0,147.0,231.02125,231.02125,1717.989525625,2409.855546,2409.855546,17920.890767829,8693.149461,8693.149461,64646.6059667265,791.496554,791.496554,5885.964123821,,,,23775.0,7.4365,DKK,Others,Leisure Goods,Leisure Goods,7010.0,Denmark,DK,EU
LEGRAND,LEGRAND,2022,556.0,105.0,340.3,340.3,340.3,1446.5,1446.5,1446.5,8339.4,8339.4,8339.4,177.6,177.6,177.6,19285.586355,19285.586355,19285.586355,33895.0,1.0,EUR,ICT producers,Electronic & Electrical Equipment,Electrical Components & Equipment,2611.0,France,FR,EU
LEIDOS,"LEIDOS HOLDINGS, INC.",2022,1441.0,,108.756844,108.756844,116.0000498104,1024.751987,1024.751987,1093.0004693342,13497.099364,13497.099364,14396.0061816424,120.945111,120.945111,129.0000553926,12167.816929,12167.816929,12978.1935364714,45000.0,1.0666,USD,ICT services,Software & Computer Services,Computer Services,6201.0,US,US,US
LEIFHEIT,LEIFHEIT AG,2022,8768.0,863.0,5.893,5.893,5.893,-0.156,-0.156,-0.156,251.515,251.515,251.515,5.38,5.38,5.38,158.800001,158.800001,158.800001,1063.0,1.0,EUR,Industrials,General Industrials,Diversified Industrials,2599.0,Germany,DE,EU
LEINE & LINDE,LEINE & LINDE AKTIEBOLAG,2022,12117.0,1022.0,2.686177,2.686177,29.8751233586,8.417287,8.417287,93.6153825566,44.889774,44.889774,499.2550884732,,,,,,,167.0,11.1218,SEK,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2651.0,Sweden,SE,EU
LELY INDUSTRIES,LELY INDUSTRIES N.V.,2022,2472.0,363.0,54.678,54.678,54.678,13.366,13.366,13.366,387.35,387.35,387.35,,,,,,,487.0,1.0,EUR,Industrials,Industrial Engineering,Industrial Machinery,2830.0,Netherlands,NL,EU
LENNOX INTERNATIONAL,LENNOX INTERNATIONAL INC,2022,1959.0,,75.285987,75.285987,80.3000337342,611.851003,611.851003,652.6002797998,4423.778385,4423.778385,4718.402025441,94.787214,94.787214,101.1000424524,7976.551929,7976.551929,8507.7902874714,13200.0,1.0666,USD,Construction & Materials,Construction & Materials,Construction & Materials,2825.0,US,US,US
LENOVO,LENOVO GROUP LIMITED,2022,127.0,,1796.628373,1796.628373,1916.2838226418,2502.179023,2502.179023,2668.8241459318,58078.830489,58078.830489,61946.8805995674,1047.311531,1047.311531,1117.0624789646,,,,77000.0,1.0666,USD,ICT producers,Technology Hardware & Equipment,Computer Hardware,2620.0,China,CN,China
LENS TECHNOLOGY,"LENS TECHNOLOGY CO., LTD.",2022,720.0,,255.583351,255.583351,1880.6334133282,442.532142,442.532142,3256.2400072644,6059.695317,6059.695317,44588.4500815494,919.624057,919.624057,6766.7777362174,7243.207819,7243.207819,53296.9717737658,128952.0,7.3582,CNY,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2611.0,China,CN,China
LENUS,LENUS EHEALTH APS,2022,7902.0,802.0,7.314014,7.314014,54.390665111,-27.156426,-27.156426,-201.948761949,29.848806,29.848806,221.970645819,0.398303,0.398303,2.9619802595,,,,392.0,7.4365,DKK,ICT services,Software & Computer Services,Computer Services,6209.0,Denmark,DK,EU
LENZING,LENZING AG,2022,5249.0,636.0,15.914,15.914,15.914,18.18,18.18,18.18,2565.692,2565.692,2565.692,698.894,698.894,698.894,1959.390081,1959.390081,1959.390081,8301.0,1.0,EUR,Chemicals,Chemicals,Chemicals,2060.0,Austria,AT,EU
LEO PHARMA,LEO PHARMA A/S,2022,586.0,112.0,321.116848,321.116848,2387.985440152,-445.23362,-445.23362,-3310.97981513,1430.906359,1430.906359,10640.9351387035,80.279212,80.279212,596.996360038,,,,5252.0,7.4365,DKK,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2110.0,Denmark,DK,EU
LEONARDO,LEONARDO S.P.A.,2022,115.0,26.0,1975.0,1975.0,1975.0,829.0,829.0,829.0,14713.0,14713.0,14713.0,762.0,762.0,762.0,4721.176337,4721.176337,4721.176337,51392.0,1.0,EUR,Aerospace & Defence,Aerospace & Defence,Aerospace & Defence,3030.0,Italy,IT,EU
LEONHARD KURZ STIFTUNG,LEONHARD KURZ STIFTUNG & CO. KG,2022,2605.0,378.0,50.674,50.674,50.674,95.477,95.477,95.477,899.233,899.233,899.233,,,,,,,5631.0,1.0,EUR,Industrials,General Industrials,Diversified Industrials,2221.0,Germany,DE,EU
LEONI,LEONI AG,2022,1195.0,202.0,139.54,139.54,139.54,-540.043,-540.043,-540.043,5093.363,5093.363,5093.363,222.907,222.907,222.907,228.029621,228.029621,228.029621,95090.0,1.0,EUR,ICT producers,Electronic & Electrical Equipment,Electrical Components & Equipment,2434.0,Germany,DE,EU
LEPU BIOPHARMA,"LEPU BIOPHARMA CO., LTD.",2022,2270.0,,62.155357,62.155357,457.3515478774,-86.014663,-86.014663,-632.9130932866,2.089846,2.089846,15.3775048372,14.823121,14.823121,109.0714889422,1389.686143,1389.686143,10225.5885774226,396.0,7.3582,CNY,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,2120.0,China,CN,China
LEPU MEDICAL TECHNOLOGY BEIJING,"LEPU MEDICAL TECHNOLOGY (BEIJING) CO., LTD.",2022,1074.0,,158.15014,158.15014,1163.700360148,383.671796,383.671796,2823.1338093272,1400.439232,1400.439232,10304.7119569024,121.48475,121.48475,893.90908745,3907.601803,3907.601803,28752.9155868346,10652.0,7.3582,CNY,Health industries,Health Care Equipment & Services,Medical Equipment,3250.0,China,CN,China
LEXINFINTECH HOLDINGS,LEXINFINTECH HOLDINGS LIMITED,2022,1891.0,,78.276647,78.276647,575.9752239554,363.076231,363.076231,2671.5875229442,1324.045218,1324.045218,9742.5895230876,19.971912,19.971912,146.9573228784,262.327817,262.327817,1930.2605430494,3872.0,7.3582,CNY,Financial,Financial Services,Financial Services,6491.0,China,CN,China
LFB,LABORATOIRE FRANCAIS DU FRACTIONNEMENT ET DES BIOTECHNOLOGIES,2022,3454.0,461.0,32.628,32.628,32.628,9.998222,9.998222,9.998222,31.515225,31.515225,31.515225,,,,,,,,1.0,EUR,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,7010.0,France,FR,EU
LG CHEM,LG CHEM LTD.,2022,177.0,,1305.604728,1305.604728,1754850.25885752,2216.242106,2216.242106,2978828.85225354,38370.072223,38370.072223,51572830.3742121,6342.899943,6342.899943,8525428.38438687,33006.072338,33006.072338,44363131.7687824,,1344.09,KRW,Industrials,General Industrials,Diversified Industrials,2059.0,South Korea,KR,ROW
LG ELECTRONICS,LG ELECTRONICS INC.,2022,72.0,,2745.544579,2745.544579,3690259.01318811,2627.038394,2627.038394,3530976.03499146,61749.810776,61749.810776,82997303.1659138,2776.343537,2776.343537,3731655.58464633,12227.868354,12227.868354,16435355.5759279,,1344.09,KRW,Others,Leisure Goods,Consumer Electronics,2640.0,South Korea,KR,ROW
LG UPLUS,LG UPLUS CORP.,2022,1628.0,,92.871829,92.871829,124828.09664061,799.925072,799.925072,1075171.29002448,10287.766178,10287.766178,13827683.642188,2105.894526,2105.894526,2830511.77345134,3714.599918,3714.599918,4992756.60378462,,1344.09,KRW,Others,Media,Media,6190.0,South Korea,KR,ROW
LI AUTO,LI AUTO INC.,2022,242.0,,897.283687,897.283687,6602.3928256834,-490.504269,-490.504269,-3609.2285121558,6077.735746,6077.735746,44721.1951662172,688.191791,688.191791,5063.8528365362,23913.738874,23913.738874,175962.073382667,19396.0,7.3582,CNY,Automobiles & Parts,Automobiles & Parts,Automobiles & Parts,2910.0,China,CN,China
LI NING,LI NING COMPANY LIMITED,2022,2042.0,,71.686625,71.686625,527.484524075,626.478507,626.478507,4609.7541502074,3462.953616,3462.953616,25481.1052972512,235.76455,235.76455,1734.80271181,22637.335157,22637.335157,166570.039552237,4620.0,7.3582,CNY,Others,Personal Goods,Personal Goods,1520.0,China,CN,China
LIANBIO,LIANBIO,2022,2438.0,,56.023838,56.023838,59.7550256108,-117.525833,-117.525833,-125.3530534778,,,,1.729796,1.729796,1.8450004136,249.906752,249.906752,266.5505416832,163.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
LIANCHUANG ELECTRONIC TECHNOLOGY,"LIANCHUANG ELECTRONIC TECHNOLOGY CO.,LTD",2022,1373.0,,117.570093,117.570093,865.1042583126,63.388704,63.388704,466.4267617728,1419.271741,1419.271741,10443.2853246262,179.695945,179.695945,1322.238702499,2294.679823,2294.679823,16884.7130735986,8903.0,7.3582,CNY,Others,Personal Goods,Clothing & Accessories,1419.0,China,CN,China
LIEBHERR-INTERNATIONAL,LIEBHERR-INTERNATIONAL AG,2022,360.0,,588.0,588.0,588.0,454.0,454.0,454.0,12589.0,12589.0,12589.0,0.5,0.5,0.5,,,,51321.0,1.0,EUR,Automobiles & Parts,Automobiles & Parts,Commercial Vehicles & Trucks,7010.0,Switzerland,CH,ROW
LIFE360,"LIFE360, INC.",2022,1586.0,,96.737337,96.737337,103.1800436442,-88.515882,-88.515882,-94.4110397412,214.049407,214.049407,228.3050975062,0.0,0.0,0.0,591.562322,591.562322,630.9603726452,400.0,1.0666,USD,ICT services,Software & Computer Services,Computer Services,6311.0,US,US,US
LIGAND PHARMACEUTICALS,LIGAND PHARMACEUTICALS INC,2022,2075.0,,69.893148,69.893148,74.5480316568,2.847366,2.847366,3.0370005756,183.991265,183.991265,196.245083249,16.803869,16.803869,17.9230066754,1462.402048,1462.402048,1559.7980243968,76.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,US,US,US
LIGHT & WONDER,LIGHT & WONDER INC,2022,676.0,,275.642346,275.642346,294.0001262436,392.837221,392.837221,419.0001799186,2355.148208,2355.148208,2512.0010786528,202.512744,202.512744,216.0000927504,4415.534528,4415.534528,4709.6091275648,6100.0,1.0666,USD,Others,Travel & Leisure,Recreational Services,6201.0,US,US,US
LIGHTSPEED POS,LIGHTSPEED COMMERCE INC.,2022,1262.0,,131.672661,131.672661,140.4420602226,-1003.709412,-1003.709412,-1070.5564588392,684.892474,684.892474,730.5063127684,8.650856,8.650856,9.2270030096,2587.74011,2587.74011,2760.083601326,,1.0666,USD,ICT services,Software & Computer Services,Software,5829.0,Canada,CA,ROW
LILIUM,LILIUM N.V.,2022,1017.0,183.0,168.142,168.142,168.142,-279.472,-279.472,-279.472,,,,8.942,8.942,8.942,580.252442,580.252442,580.252442,947.0,1.0,EUR,Aerospace & Defence,Aerospace & Defence,Aerospace & Defence,5110.0,Netherlands,NL,EU
LINCOLN ELECTRIC,LINCOLN ELECTRIC HOLDINGS INC,2022,2349.0,,59.260291,59.260291,63.2070263806,599.729303,599.729303,639.6712745798,3526.357223,3526.357223,3761.2126140518,67.394553,67.394553,71.8830302298,7422.649273,7422.649273,7916.9977145818,12000.0,1.0666,USD,Industrials,Industrial Engineering,Industrial Machinery,2849.0,US,US,US
LINDAB,LINDAB INTERNATIONAL AB,2022,9043.0,876.0,5.484746,5.484746,61.0002480628,122.103048,122.103048,1358.0056792464,1111.875038,1111.875038,12366.0517976284,28.682527,28.682527,319.0013287886,1086.04456,1086.04456,12078.770387408,4853.0,11.1218,SEK,Industrials,General Industrials,Diversified Industrials,2599.0,Sweden,SE,EU
LINDENGRUPPEN,LINDENGRUPPEN AKTIEBOLAG,2022,5036.0,618.0,16.993723,16.993723,189.0007884614,36.505035,36.505035,406.001698263,825.229589,825.229589,9178.0384429402,16.00467,16.00467,178.000738806,,,,2982.0,11.1218,SEK,Industrials,General Industrials,Diversified Industrials,7010.0,Sweden,SE,EU
LINEDATA SERVICES,LINEDATA SERVICES,2022,4014.0,511.0,25.5,25.5,25.5,35.292,35.292,35.292,172.674,172.674,172.674,11.176,11.176,11.176,226.466109,226.466109,226.466109,1140.0,1.0,EUR,ICT services,Software & Computer Services,Software,6201.0,France,FR,EU
LING YUN INDUSTRIAL,LING YUN INDUSTRIAL CORPORATION LIMITED,2022,1932.0,,76.502263,76.502263,562.9189516066,99.883316,99.883316,734.9614157912,2150.061538,2150.061538,15820.5828089116,89.825023,89.825023,660.9504842386,861.694735,861.694735,6340.522199077,2663.0,7.3582,CNY,Automobiles & Parts,Automobiles & Parts,Automobiles & Parts,2932.0,China,CN,China
LINGYI ITECH (GUANGDONG),LINGYI ITECH (GUANGDONG) COMPANY LIMITED,2022,683.0,,271.418702,271.418702,1997.1530930564,337.054473,337.054473,2480.1142232286,4512.227213,4512.227213,33201.8702786966,297.641296,297.641296,2190.1041842272,5084.840835,5084.840835,37415.275832097,65731.0,7.3582,CNY,Construction & Materials,Construction & Materials,Building Materials & Fixtures,2343.0,China,CN,China
LINTEC,LINTEC CORPORATION,2022,2227.0,,64.098926,64.098926,9016.15493116,95.063464,95.063464,13371.62684624,2011.549974,2011.549974,282944.61934284,88.695272,88.695272,12475.87695952,1261.844767,1261.844767,177491.08492622,5418.0,140.66,JPY,Others,Forestry & Paper,Forestry & Paper,1724.0,Japan,JP,Japan
LION,LION CORPORATION,2022,1890.0,,78.2913,78.2913,11012.454258,168.838367,168.838367,23748.80470222,2755.561174,2755.561174,387597.23473484,130.685758,130.685758,18382.25872028,3370.225328,3370.225328,474055.89463648,7587.0,140.66,JPY,Others,Personal Goods,Personal Goods,2042.0,Japan,JP,Japan
LISI,LISI SA,2022,3491.0,467.0,32.1,32.1,32.1,79.641,79.641,79.641,1425.212,1425.212,1425.212,110.553,110.553,110.553,1141.812109,1141.812109,1141.812109,9676.0,1.0,EUR,Industrials,Industrial Engineering,Industrial Machinery,2594.0,France,FR,EU
LITE-ON TECHNOLOGY,LITE-ON TECHNOLOGY CORPORATION,2022,1118.0,,151.027388,151.027388,4941.61613536,513.130272,513.130272,16789.62249984,5295.865455,5295.865455,173280.7176876,129.737917,129.737917,4245.02464424,4722.816247,4722.816247,154530.54760184,,32.72,TWD,ICT producers,Technology Hardware & Equipment,Computer Hardware,2620.0,Taiwan,TW,ROW
LITTELFUSE,LITTELFUSE INC,2022,1675.0,,89.632515,89.632515,95.602040499,492.26254,492.26254,525.047225164,2356.926757,2356.926757,2513.8980790162,97.825843,97.825843,104.3410441438,5505.683762,5505.683762,5872.3623005492,18000.0,1.0666,USD,Industrials,General Industrials,Diversified Industrials,2712.0,US,US,US
LIUZHOU IRON & STEEL,"LIUZHOU IRON & STEEL CO., LTD",2022,1166.0,,143.906203,143.906203,1058.8906229146,-417.946382,-417.946382,-3075.3330680324,10339.265775,10339.265775,76078.385425605,250.273765,250.273765,1841.564417623,1265.701752,1265.701752,9313.2866315664,16079.0,7.3582,CNY,Industrials,Industrial Metals & Mining,Iron & Steel,2410.0,China,CN,China
LIVANOVA,LIVANOVA PLC,2022,1147.0,,146.07638,146.07638,155.805066908,-71.959528,-71.959528,-76.7520325648,958.002474,958.002474,1021.8054387684,24.861252,24.861252,26.5170113832,2818.334787,2818.334787,3006.0358838142,2900.0,1.0666,USD,Health industries,Health Care Equipment & Services,Medical Equipment,2660.0,UK,GB,ROW
LIVEPERSON,LIVEPERSON INC,2022,878.0,,199.953207,199.953207,213.2700905862,-189.3091,-189.3091,-201.91708606,482.655373,482.655373,514.8002208418,45.458485,45.458485,48.486020101,815.810693,815.810693,870.1436851538,1301.0,1.0666,USD,ICT services,Software & Computer Services,Computer Services,6201.0,US,US,US
LIVERAMP HOLDINGS,"LIVERAMP HOLDINGS, INC.",2022,975.0,,177.381475,177.381475,189.195081235,-111.647338,-111.647338,-119.0830507108,559.33176,559.33176,596.583255216,4.402777,4.402777,4.6960019482,1249.557036,1249.557036,1332.7775345976,1370.0,1.0666,USD,ICT services,Software & Computer Services,Software,6311.0,US,US,US
LIVZON PHARMACEUTICAL,LIVZON PHARMACEUTICAL GROUP INC.,2022,1096.0,,153.985062,153.985062,1133.0528832084,299.847365,299.847365,2206.336881143,1661.090029,1661.090029,12222.6326513878,126.17268,126.17268,928.403813976,2540.27949,2540.27949,18691.884543318,9005.0,7.3582,CNY,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,China,CN,China
LIXIL,LIXIL CORPORATION,2022,1030.0,,166.35046,166.35046,23398.8557036,189.024333,189.024333,26588.16267978,10573.509805,10573.509805,1487269.8891713,293.905133,293.905133,41340.69600778,4949.381794,4949.381794,696180.04314404,51501.0,140.66,JPY,Construction & Materials,Construction & Materials,Construction & Materials,2512.0,Japan,JP,Japan
LIZHONG SITONG,"LIZHONG SITONG LIGHT ALLOYS GROUP CO.,LTD.",2022,1759.0,,85.243804,85.243804,627.2409585928,101.979336,101.979336,750.3843501552,2820.917346,2820.917346,20756.8740153372,168.900998,168.900998,1242.8073234836,1869.888379,1869.888379,13759.0126703578,10588.0,7.3582,CNY,Industrials,Industrial Metals & Mining,Aluminium,2454.0,China,CN,China
LKAB,LUOSSAVAARA-KIIRUNAVAARA AB,2022,1381.0,227.0,116.34856,116.34856,1294.005414608,1873.355687,1873.355687,20835.0872796766,4184.861712,4184.861712,46543.1949885216,444.534222,444.534222,4944.0207102396,,,,4513.0,11.1218,SEK,Industrials,Mining,Mining,729.0,Sweden,SE,EU
LLOYDS BANKING,LLOYDS BANKING GROUP PLC,2022,140.0,,1642.859328,1642.859328,1457.10122378304,7838.656629,7838.656629,6952.33972395897,20602.496905,20602.496905,18272.9725799516,4361.723629,4361.723629,3868.54353826897,33860.689516,33860.689516,30032.0613524259,63372.0,0.88693,GBP,Financial,Banks,Banks,6420.0,UK,GB,ROW
L'OCCITANE,L'OCCITANE INTERNATIONAL S.A.,2022,4562.0,567.0,20.398,20.398,20.398,329.221,329.221,329.221,2134.689,2134.689,2134.689,43.901,43.901,43.901,4389.390401,4389.390401,4389.390401,8701.0,1.0,EUR,Others,Personal Goods,Personal Goods,4778.0,Luxembourg,LU,EU
LOCKHEED MARTIN,LOCKHEED MARTIN CORP,2022,145.0,,1593.8503,1593.8503,1700.00072998,7813.616706,7813.616706,8334.0035786196,61863.893056,61863.893056,65984.0283335296,1565.72353,1565.72353,1670.000717098,104437.597817,104437.597817,111393.141831612,116000.0,1.0666,USD,Aerospace & Defence,Aerospace & Defence,Aerospace & Defence,3030.0,US,US,US
LOGITECH INTERNATIONAL,LOGITECH INTERNATIONAL SA,2022,701.0,,263.262816,263.262816,280.7961195456,439.30452,439.30452,468.562201032,4255.409665,4255.409665,4538.819948689,86.586386,86.586386,92.3530393076,8589.0758,8589.0758,9161.10824828,7400.0,1.0666,USD,ICT producers,Technology Hardware & Equipment,Computer Hardware,2620.0,Switzerland,CH,ROW
LONCIN MOTOR,"LONCINMOTORCO.,LTD.",2022,2072.0,,69.980059,69.980059,514.9272701338,92.692187,92.692187,682.0476503834,1627.323545,1627.323545,11974.172108819,77.425517,77.425517,569.7124391894,1311.839154,1311.839154,9652.7748629628,8535.0,7.3582,CNY,Automobiles & Parts,Automobiles & Parts,Automobiles & Parts,3091.0,China,CN,China
LONGI GREEN ENERGY TECHNOLOGY,"LONGI GREEN ENERGY TECHNOLOGY CO., LTD.",2022,233.0,,944.044038,944.044038,6946.4648404116,1491.689249,1491.689249,10976.1478319918,17224.161176,17224.161176,126738.822765243,672.064327,672.064327,4945.1837309314,52070.607635,52070.607635,383145.945099857,,7.3582,CNY,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2611.0,China,CN,China
LONGJIAN ROAD & BRIDGE,"LONGJIAN ROAD&BRIDGE CO., LTD.",2022,2195.0,,65.205179,65.205179,479.7927481178,110.483799,110.483799,812.9618898018,2184.7582,2184.7582,16075.88778724,132.686071,132.686071,976.3306476322,427.516626,427.516626,3145.7528374332,6113.0,7.3582,CNY,Construction & Materials,Construction & Materials,Heavy Construction,4211.0,China,CN,China
LONGSHINE TECHNOLOGY,"LONGSHINE TECHNOLOGY GROUP CO., LTD.",2022,1986.0,,74.159359,74.159359,545.6793953938,47.353305,47.353305,348.435088851,608.497532,608.497532,4477.4465399624,38.458976,38.458976,282.9888372032,3687.408456,3687.408456,27132.6889009392,5716.0,7.3582,CNY,ICT services,Software & Computer Services,Software,5829.0,China,CN,China
LONKING HOLDINGS,LONKING HOLDINGS LIMITED,2022,2094.0,,69.252541,69.252541,509.5740471862,88.893637,88.893637,654.0971597734,1496.421734,1496.421734,11010.9704031188,32.110926,32.110926,236.2786156932,683.540691,683.540691,5029.6291125162,7762.0,7.3582,CNY,Industrials,Industrial Engineering,Industrial Machinery,2899.0,China,CN,China
LONZA,LONZA GROUP AG,2022,889.0,,197.006711,197.006711,193.9925083217,1604.487646,1604.487646,1579.9389850162,6319.447232,6319.447232,6222.7596893504,1858.362274,1858.362274,1829.9293312078,39581.031239,39581.031239,38975.4414610433,17494.0,0.9847,CHF,Chemicals,Chemicals,Chemicals,2059.0,Switzerland,CH,ROW
LORDSTOWN,LORDSTOWN MOTORS CORP.,2022,1528.0,,101.083861,101.083861,107.8160461426,-363.12035,-363.12035,-387.30416531,0.181886,0.181886,0.1939996076,51.159781,51.159781,54.5670224146,413.055842,413.055842,440.5653610772,260.0,1.0666,USD,Automobiles & Parts,Automobiles & Parts,Automobiles & Parts,2910.0,US,US,US
L'OREAL,L'OREAL,2022,199.0,41.0,1138.6,1138.6,1138.6,7637.4,7637.4,7637.4,38260.6,38260.6,38260.6,1343.2,1343.2,1343.2,184232.186687,184232.186687,184232.186687,87369.0,1.0,EUR,Others,Personal Goods,Personal Goods,2042.0,France,FR,EU
LOTES,"LOTES CO., LTD",2022,2068.0,,70.246061,70.246061,2298.45111592,233.2011,233.2011,7630.339992,827.375178,827.375178,27071.71582416,112.282948,112.282948,3673.89805856,2370.896561,2370.896561,77575.73547592,,32.72,TWD,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2611.0,Taiwan,TW,ROW
LOTTE CHEMICAL,LOTTE CHEMICAL CORPORATION.,2022,1945.0,,75.788978,75.788978,101867.20744002,-564.18294,-564.18294,-758312.6478246,16480.02989,16480.02989,22150643.3748501,1923.508699,1923.508699,2585368.80723891,4437.516628,4437.516628,5964421.72452852,,1344.09,KRW,Chemicals,Chemicals,Chemicals,2059.0,South Korea,KR,ROW
